Date,ForwardRateUSDtoEUR,ForwardRateUSDtoEUR_low,ForwardRateUSDtoEUR_high,SpotRateUSDtoEUR,USDTreasuryRate,EUROBIR,TIME PERIOD,ECB_CISS
2022-03-18,0.9045680687471733,0.8992805755395683,0.9088430428065073,0.905469033,0.41,,18 Mar 2022,0.3043
2022-03-21,0.9079353550027238,0.9032607713846987,0.9082652134423251,0.905141202,0.55,,,
2022-03-22,0.9068649678062937,0.9052231375033946,0.9124087591240875,0.9072763564,0.51,,,
2022-03-23,0.9087604507451835,0.9053870529651425,0.9120758847136081,0.909008272,0.5,,,
2022-03-24,0.9094216078574028,0.9079353550027238,0.9119927040583675,0.9085953116,0.5,,,
2022-03-25,0.9106638739641197,0.9058791557206268,0.91082976591675,0.9103322713,0.53,,25 Mar 2022,0.2233
2022-03-28,0.9109127345600291,0.9090082719752749,0.9137426900584795,0.9109957183,0.6,,,
2022-03-29,0.9021199819576003,0.8978272580355541,0.9115770282588879,0.9005763689,0.56,,,
2022-03-30,0.8963786303334529,0.8950948800572861,0.9022827754218171,0.8958165368,0.55,,,
2022-03-31,0.903750564844103,0.8939746111210441,0.9040773890245004,0.9014693951,0.51,,,
2022-04-01,0.9047317470370035,0.9027715085311908,0.9068649678062937,0.9055510278,0.52,,01 Apr 2022,0.256
2022-04-04,0.9115770282588879,0.9044862518089726,0.9124087591240875,0.9097525473,0.67,,,
2022-04-05,0.9171787581399614,0.91000091000091,0.9174311926605504,0.9156670635,0.65,,,
2022-04-06,0.9180207472688884,0.9141603437242891,0.9196247930844216,0.9163383121,0.67,,,
2022-04-07,0.9192866335723477,0.9141603437242891,0.9203865623561895,0.9174311927,0.68,,,
2022-04-08,0.9194556822361163,0.9181050312155711,0.9228497600590625,0.9196247931,0.69,,08 Apr 2022,0.2215
2022-04-11,0.9188642837452908,0.9131586156515387,0.9197093718384991,0.9195402299,0.78,,,
2022-04-12,0.9237021984112322,0.9170105456212746,0.9241290084095739,0.9214891264,0.74,,,
2022-04-13,0.9186954524575103,0.9177679882525699,0.9252405625462621,0.9196247931,0.75,,,
2022-04-14,0.9236168837166343,0.9153318077803203,0.9296272194849864,0.9262689885,0.78,,,
2022-04-15,0.9254118082546733,0.9232757824762257,0.9262689885142646,0.9248982612,,,15 Apr 2022,0.1402
2022-04-18,0.9276437847866419,0.9239582370876837,0.9285051067780873,0.9272137228,0.82,,,
2022-04-19,0.9271277582050806,0.9246417013407305,0.9292816652727441,0.9268699601,0.82,,,
2022-04-20,0.9216589861751152,0.9202171712524155,0.9272997032640949,0.9210647509,0.82,,,
2022-04-21,0.9228497600590625,0.9143275121148396,0.9238728750923872,0.9225943353,0.82,,,
2022-04-22,0.9264406151565685,0.9214891264283082,0.9285051067780873,0.9267840593,0.82,,22 Apr 2022,0.1785
2022-04-25,0.9336196433572963,0.9222539887485013,0.9348415443582312,0.9343174811,0.93,,,
2022-04-26,0.940203083866115,0.9310986964618249,0.940203083866115,0.9379983116,0.84,,,
2022-04-27,0.9474182851729037,0.9384384384384383,0.9511128019783147,0.9479571523,0.82,,,
2022-04-28,0.9529254812273679,0.9464319515426841,0.9550186228631459,0.9523809524,0.81,,,
2022-04-29,0.948676596148373,0.9440196356084207,0.9531979792202842,0.9490367277,0.83,,29 Apr 2022,0.2676
2022-05-02,0.952018278750952,0.946163307786924,0.9532888465204957,0.9504799924,0.9,,,
2022-05-03,0.9505703422053231,0.9452689290103033,0.9531071292413268,0.9494872769,0.9,,,
2022-05-04,0.9415309292910272,0.9406452826639075,0.9519276534983341,0.9488566278,0.88,,,
2022-05-05,0.9487666034155597,0.939584703561026,0.9530162965786716,0.9517464547,0.84,,,
2022-05-06,0.9477774618519572,0.9433072351664937,0.9540164090822362,0.9458948165,0.84,,06 May 2022,0.2555
2022-05-09,0.9474182851729037,0.943930526713234,0.9528346831824678,0.9470593806,0.92,,,
2022-05-10,0.9499382540134892,0.9446438692612885,0.9501187648456058,0.949577438,0.89,,,
2022-05-11,0.9513842641042718,0.9453582907922102,0.9521995810321843,0.9490367277,0.9,,,
2022-05-12,0.9634839579920994,0.9496676163342831,0.9658103148541626,0.9637625289,0.95,,,
2022-05-13,0.9605225242531938,0.9596008060646771,0.9662769349695624,0.9606147935,1.01,,13 May 2022,0.2951
2022-05-16,0.9586808551433229,0.9574875526618154,0.9625565501973241,0.9596928983,1.07,,,
2022-05-17,0.9481369109699441,0.94732853353543,0.9588647041902388,0.9494872769,1.06,,,
2022-05-18,0.9554748710108925,0.9466111321469141,0.9560229445506692,0.9529254812,1.02,,,
2022-05-19,0.9446438692612885,0.942684766214178,0.9559315553006404,0.9445546425,1.04,,,
2022-05-20,0.9469696969696969,0.9433962264150942,0.9494872768704901,0.9470593806,1.01,,20 May 2022,0.3114
2022-05-23,0.9355412105903266,0.9346667912889054,0.9471490812653911,0.9373828271,1.07,,,
2022-05-24,0.9316191540898081,0.9303190994511118,0.937998311603039,0.9307520477,1.05,,,
2022-05-25,0.9363295880149812,0.9310986964618249,0.9396729937981582,0.9382623381,1.05,,,
2022-05-26,0.9324878776575904,0.9317927692881104,0.9379103357719002,0.9324009324,1.06,,,
2022-05-27,0.9322270905192505,0.9288500835965076,0.9348415443582312,0.933794005,1.06,,27 May 2022,0.3248
2022-05-30,0.9279020135473693,0.9270418095856123,0.9323140033563304,#DIV/0!,,,,
2022-05-31,0.9317059536010436,0.9276437847866419,0.9364172675344132,0.9318796012,1.13,,,
2022-06-01,0.9393199323689648,0.9311853990129434,0.9409993413004611,0.9393199324,1.12,,,
2022-06-02,0.9306654257794322,0.9301460329271696,0.9394964299135663,0.9317059536,1.13,,,
2022-06-03,0.9330098899048329,0.9289363678588016,0.9342301943198804,0.9327488107,1.17,,03 Jun 2022,0.269
2022-06-06,0.935103796521414,0.9299730307821074,0.9359790340696368,0.9346667913,1.23,,,
2022-06-07,0.9346667912889054,0.9332711152589829,0.938790837401427,0.9348415444,1.24,,,
2022-06-08,0.9333582228859437,0.9303190994511118,0.93711929528629,0.9310986965,1.25,,,
2022-06-09,0.9421518748822311,0.9281603861147207,0.942507068803016,0.9384384384,1.26,,,
2022-06-10,0.951022349025202,0.9394964299135663,0.9519276534983341,0.9504799924,1.34,,10 Jun 2022,0.3599
2022-06-13,0.9607993850883936,0.95047999239616,0.9615384615384615,0.9582215408,1.69,,,
2022-06-14,0.9602458229306702,0.9536524890329964,0.9618159084351254,0.9600614439,1.78,,,
2022-06-15,0.9575792396820837,0.9515653249595585,0.9653441451877594,0.9626492106,1.69,,,
2022-06-16,0.9481369109699441,0.9432182607055273,0.963298333493883,0.949577438,1.54,,,
2022-06-17,0.9525623928367307,0.9468800303001609,0.9574875526618154,0.9548362456,1.58,,17 Jun 2022,0.4032
2022-06-20,0.9515653249595585,0.9481369109699441,0.9549274255156609,#DIV/0!,,,,
2022-06-21,0.9501187648456058,0.9449116507606539,0.9517464547444561,0.9480470231,1.66,,,
2022-06-22,0.9465215333648841,0.9428625306430323,0.9552010698251983,0.9449116508,1.57,,,
2022-06-23,0.9502993442934524,0.945000945000945,0.9540164090822362,0.9521089213,1.59,,,
2022-06-24,0.9475080538184576,0.9458948164964057,0.9513842641042718,0.9488566278,1.66,,24 Jun 2022,0.333
2022-06-27,0.9449116507606539,0.9419743782969102,0.9479571523367144,0.9433072352,1.75,,,
2022-06-28,0.9507510933637573,0.9427736400490242,0.9521089212605922,0.9493070059,1.75,,,
2022-06-29,0.9579461634256154,0.9490367277213627,0.9583133684714901,0.9544716999,1.73,,,
2022-06-30,0.9540164090822362,0.9533797311469159,0.9632055480639569,0.9552010698,1.66,,,
2022-07-01,0.9589566551591868,0.9536524890329964,0.9646922631680495,0.9607070804,1.66,,01 Jul 2022,0.2911
2022-07-04,0.9596008060646771,0.9557488292076842,0.9599692809830085,#DIV/0!,,,,
2022-07-05,0.9740892265731541,0.9569377990430623,0.9770395701025891,0.9752291789,1.86,,,
2022-07-06,0.9822217856792064,0.9730466089325678,0.98405825624877,0.9829942003,1.85,,,
2022-07-07,0.984348853233586,0.9782821365681863,0.9859016070196195,0.9843488532,1.89,,,
2022-07-08,0.9820288716488265,0.9810654370646521,0.9928514694201747,0.9825112989,1.91,,08 Jul 2022,0.3785
2022-07-11,0.9961151509114453,0.9818360333824252,0.9966115208291807,0.9912767645,2.13,,,
2022-07-12,0.9964129135113591,0.9925558312655086,1.0,0.9931472837,2.16,,,
2022-07-13,0.9940357852882704,0.9878494517435543,1.0002000400080016,0.9919650828,2.33,,,
2022-07-14,0.998402555910543,0.9935419771485345,1.004823151125402,0.9972078181,2.33,,,
2022-07-15,0.991375037176564,0.9901970492127933,0.9994003597841296,0.9911785112,2.29,,15 Jul 2022,0.4049
2022-07-18,0.9860960457548565,0.9801999607920016,0.9922603691208572,0.9842519685,2.44,,,
2022-07-19,0.9780907668231612,0.97380465478625,0.9881422924901185,0.9767532721,2.46,,,
2022-07-20,0.9826078412105728,0.9733307377846991,0.9847365829640571,0.9787608887,2.44,,,
2022-07-21,0.9777082518576458,0.9728572818367545,0.9848335631278313,0.9806805923,2.4,,,
2022-07-22,0.9794319294809012,0.9750390015600623,0.987166831194472,0.97799511,2.41,,22 Jul 2022,0.4145
2022-07-25,0.9784735812133072,0.9747538746466516,0.9824147755182238,0.9793360102,2.55,,,
2022-07-26,0.9887284951552303,0.9754194303550527,0.9894132779261898,0.988533017,2.48,,,
2022-07-27,0.9801999607920016,0.9783778495254868,0.9904912836767036,0.9893153937,2.37,,,
2022-07-28,0.9807767752059631,0.9769441187964047,0.9887284951552303,0.9839614287,2.35,,,
2022-07-29,0.9786651008025053,0.9751340809361286,0.9857072449482505,0.9801999608,2.34,,29 Jul 2022,0.4301
2022-08-01,0.9745638826625085,0.9731413001167769,0.9799118079372857,0.9737098345,2.48,,,
2022-08-02,0.9838646202282566,0.9713453132588634,0.9839614287119945,0.9809691976,2.48,,,
2022-08-03,0.9838646202282566,0.9794319294809012,0.9879470460383324,0.9856100926,2.44,,,
2022-08-04,0.9762764814995607,0.9751340809361286,0.9848335631278313,0.9783778495,2.41,,,
2022-08-05,0.9822217856792064,0.9753242953281965,0.9860960457548565,0.9832841691,2.48,,05 Aug 2022,0.3879
2022-08-08,0.9808729769494849,0.9781864423359092,0.984348853233586,0.9797198001,2.57,,,
2022-08-09,0.9793360101850946,0.9758001561280251,0.9815469179426777,0.9778994719,2.58,,,
2022-08-10,0.9711566475672525,0.9643201542912248,0.9801999607920016,0.967398665,2.56,,,
2022-08-11,0.9692740137636909,0.9646922631680495,0.97323600973236,0.967305088,2.52,,,
2022-08-12,0.9748488984207447,0.9682416731216112,0.9767532721234615,0.9749439407,2.53,,12 Aug 2022,0.2873
2022-08-15,0.984251968503937,0.97380465478625,0.9847365829640571,0.9817396426,2.63,,,
2022-08-16,0.9832841691248771,0.9807767752059631,0.9879470460383324,0.9828975821,2.61,,,
2022-08-17,0.9823182711198428,0.9800078400627206,0.9857072449482505,0.9838646202,2.59,,,
2022-08-18,0.9912767644726408,0.9809691975671964,0.9920634920634921,0.9887284952,2.61,,,
2022-08-19,0.9966115208291807,0.9903931860948796,0.996810207336523,0.9961151509,2.64,,19 Aug 2022,0.3228
2022-08-22,1.0059350165979277,0.9952229299363058,1.007455168245013,1.006441224,2.74,,,
2022-08-23,1.0033109260559847,0.9981036031540074,1.0101010101010102,1.002405774,2.71,,,
2022-08-24,1.0035122930255895,1.0,1.0090817356205852,1.003310926,2.73,,,
2022-08-25,1.0026067776218168,0.996512207274539,1.005126143330988,1.004116879,2.78,,,
2022-08-26,1.0039152695512499,0.9909820632246555,1.0053282396702523,1.00020004,2.78,,26 Aug 2022,0.3428
2022-08-29,1.0005002501250624,0.9970089730807579,1.0086746015735324,1,2.89,,,
2022-08-30,0.998801438274071,0.994431185361973,1.0018032458425166,0.9982032342,2.88,,,
2022-08-31,0.9943323058566172,0.9920634920634921,1.0029084344599337,0.9935419771,2.87,,,
2022-09-01,1.005631536604988,0.9943323058566172,1.0089799212995663,1.005025126,2.88,,,
2022-09-02,1.0049241282283188,0.996512207274539,1.0057326762546515,0.9970089731,2.85,,02 Sep 2022,0.4146
2022-09-05,1.007455168245013,1.0050251256281406,1.0124531740407006,#DIV/0!,,,,
2022-09-06,1.0098969905069684,1.0013016921998599,1.013787510137875,1.008674602,2.96,,,
2022-09-07,1.000100010001,0.998801438274071,1.0126582278481011,1.005833836,2.98,,,
2022-09-08,1.0006003602161297,0.9969095803010666,1.006947940791461,1.004419446,2.97,,,
2022-09-09,0.9961151509114453,0.9887284951552303,1.0005002501250624,0.9954210631,2.98,,09 Sep 2022,0.3766
2022-09-12,0.9882399446585631,0.9804882831650161,0.9941346058256287,0.9872642907,3.09,,,
2022-09-13,1.0030090270812437,0.9815469179426777,1.0034115994380894,1.00030009,3.19,,,
2022-09-14,1.0023053021950485,0.9975062344139651,1.004419445560466,1.00070049,3.14,,,
2022-09-15,1.000100010001,0.9981036031540074,1.004419445560466,1.000900811,3.12,,,
2022-09-16,0.9985022466300548,0.9963136395337252,1.0055304172951232,0.9987016878,3.1,,16 Sep 2022,0.4203
2022-09-19,0.9978048293753742,0.9970089730807579,1.0034115994380894,0.99970009,3.29,,,
2022-09-20,1.0030090270812437,0.9948269001193791,1.0045203415369162,1.00060036,3.26,,,
2022-09-21,1.0165700925078784,1.0022048506714771,1.0190563538163662,1.012145749,3.21,,,
2022-09-22,1.01667344448963,1.0092854259184498,1.0194719135487817,1.016156895,3.19,,,
2022-09-23,1.0319917440660475,1.0149193139145438,1.034340091021928,1.02891244,3.12,,23 Sep 2022,0.467
2022-09-26,1.0410160316468873,1.0297600659046442,1.0452597470471412,1.039176972,3.3,,,
2022-09-27,1.042535446205171,1.0339123242349049,1.0450412791305257,1.039933444,3.26,,,
2022-09-28,1.027326895418122,1.0254306808859721,1.0486577181208054,1.032951141,3.29,,,
2022-09-29,1.0189525168127165,1.0186411327289395,1.0378827192527245,1.02312257,3.26,,,
2022-09-30,1.020512297173181,1.0147133434804667,1.027221366204417,1.022181335,3.22,,30 Sep 2022,0.4748
2022-10-03,1.017915309446254,1.015640869388584,1.0253255408592228,1.019471914,3.34,,,
2022-10-04,1.0017028949213664,1.0,1.0197838058331634,1.002305302,3.32,,,
2022-10-05,1.0119409026512851,1.0004001600640255,1.016880211511084,1.013581999,3.33,,,
2022-10-06,1.021659174499387,1.0073536818777071,1.021659174499387,1.019783806,3.32,,,
2022-10-07,1.026588645929576,1.0185373803218578,1.0281719103434095,1.021972407,3.31,,07 Oct 2022,0.4987
2022-10-10,1.0309278350515465,1.025220422390814,1.032844453625284,#DIV/0!,,,,
2022-10-11,1.0306090899721736,1.0229132569558101,1.0339123242349049,1.024905196,3.53,,,
2022-10-12,1.030502885408079,1.027221366204417,1.034340091021928,1.031778787,3.56,,,
2022-10-13,1.0232272587741738,1.0196798205363515,1.0382059800664452,1.022494888,3.64,,,
2022-10-14,1.0289124395513942,1.0194719135487817,1.0300782859497322,1.026799466,3.65,,14 Oct 2022,0.4029
2022-10-17,1.0164667615368976,1.0149193139145438,1.0289124395513942,1.015950422,3.82,,,
2022-10-18,1.0150223304912709,1.0124531740407006,1.019160211985324,1.016053648,3.89,,,
2022-10-19,1.0234367004400777,1.0128633647320977,1.0249051962693452,1.022494888,3.91,,,
2022-10-20,1.0221813349688236,1.015640869388584,1.025220422390814,1.018018935,3.91,,,
2022-10-21,1.0141987829614605,1.0131712259371835,1.0303967027305512,1.014713343,3.9,,21 Oct 2022,0.4504
2022-10-24,1.0127607859023697,1.0101010101010102,1.0196798205363515,1.012760786,4.0,,,
2022-10-25,1.0036130068245686,1.0022048506714771,1.0154346060113728,1.004116879,3.97,,,
2022-10-26,0.992358836955443,0.9910802775024778,1.0057326762546515,0.9932459277,3.94,,,
2022-10-27,1.003814495081309,0.9905894006934125,1.0043185698503565,1.001502253,3.95,,,
2022-10-28,1.003713740841112,1.000100010001,1.007455168245013,1.006643849,3.99,,28 Oct 2022,0.4649
2022-10-31,1.0118385105737124,1.0033109260559847,1.012965964343598,1.011633789,4.06,,,
2022-11-01,1.0127607859023697,1.0045203415369162,1.0149193139145438,1.013068585,4.06,,,
2022-11-02,1.0186411327289395,1.0023053021950485,1.0190563538163662,1.012658228,4.04,,,
2022-11-03,1.0255358424776946,1.016260162601626,1.027749229188078,1.024695153,4.06,,,
2022-11-04,1.0040160642570282,1.0032102728731942,1.0264832683227263,1.01061142,4.02,,04 Nov 2022,0.4981
2022-11-07,0.9981036031540074,0.996512207274539,1.0102030508132134,1.00030009,4.12,,,
2022-11-08,0.9928514694201747,0.9903931860948796,1.0028078620136383,0.9911785112,4.1,,,
2022-11-09,0.9989012086704624,0.9911785112498762,1.0007004903432404,0.9963136395,4.11,,,
2022-11-10,0.9796238244514107,0.9781864423359092,1.0065425264217414,0.9827044025,4.09,,,
2022-11-11,0.9659969088098919,0.964785335262904,0.9839614287119945,#DIV/0!,,,11 Nov 2022,0.5134
2022-11-14,0.9685230024213075,0.9645061728395062,0.9736150326161037,0.967398665,4.16,,,
2022-11-15,0.9663703131039815,0.9540164090822362,0.9727626459143969,0.9641342075,4.14,,,
2022-11-16,0.9622786759045421,0.9578544061302682,0.9680542110358181,0.962000962,4.14,,,
2022-11-17,0.9652509652509652,0.9607993850883936,0.970402717127608,0.9670244657,4.13,,,
2022-11-18,0.9686168151879117,0.9618159084351254,0.9696499563657519,0.966276935,4.15,,18 Nov 2022,0.3197
2022-11-21,0.9764671418806757,0.9676795045480936,0.9781864423359092,0.9767532721,4.23,,,
2022-11-22,0.9706853038245001,0.9700261907071491,0.9765625,0.9731413001,4.21,,,
2022-11-23,0.962000962000962,0.9609840476648088,0.9711566475672525,0.9648784253,4.21,,,
2022-11-24,0.9607993850883936,0.9569377990430623,0.963298333493883,#DIV/0!,,,,
2022-11-25,0.962000962000962,0.9587727708533078,0.9657170449058425,0.9613535858,4.22,,25 Nov 2022,0.267
2022-11-28,0.9673986649898423,0.9525623928367307,0.9680542110358181,0.962834585,4.3,,,
2022-11-29,0.9683354313934347,0.9619084263178145,0.9689922480620154,0.965623793,4.27,,,
2022-11-30,0.9610764055742431,0.9588647041902388,0.9718172983479106,0.9687106461,4.27,,,
2022-12-01,0.9503896597605018,0.9492168960607498,0.9621860867891852,0.9525623928,4.22,,,
2022-12-02,0.9489466691971911,0.948316737790422,0.9590486237652249,0.9504799924,4.22,,02 Dec 2022,0.3819
2022-12-05,0.9531979792202842,0.9437523593808984,0.9541984732824427,0.9529254812,4.27,,,
2022-12-06,0.9552010698251983,0.9493070058857035,0.9561143512764126,0.952653139,4.27,,,
2022-12-07,0.9519276534983341,0.9477774618519572,0.957670944263551,0.9519276535,4.2,,,
2022-12-08,0.94732853353543,0.9464319515426841,0.9533797311469159,0.9476876422,4.17,,,
2022-12-09,0.9496676163342831,0.9443762394938143,0.9517464547444561,0.9478672986,4.19,,09 Dec 2022,0.2899
2022-12-12,0.9492168960607498,0.9450902561194594,0.9518370454978108,0.9483167378,4.29,,,
2022-12-13,0.9407337723424272,0.9368559115608021,0.9498480243161095,0.9407337723,4.26,,,
2022-12-14,0.9361542782250515,0.9349289454001495,0.9417082587814295,0.9385265134,4.23,,,
2022-12-15,0.9410878976096367,0.9313588525658936,0.9441087613293052,0.9400263207,4.22,,,
2022-12-16,0.945000945000945,0.9377344336084021,0.9448223733938019,0.9425070688,4.2,,16 Dec 2022,0.4334
2022-12-19,0.9429514380009429,0.9381743127873158,0.94553706505295,0.9412650602,4.28,,,
2022-12-20,0.9415309292910272,0.9380863039399624,0.9452689290103033,0.9402914904,4.25,,,
2022-12-21,0.943129303027445,0.9393199323689648,0.9443762394938143,0.9434852345,4.22,,,
2022-12-22,0.9440196356084207,0.9380863039399624,0.9458948164964057,0.9444654326,4.24,,,
2022-12-23,0.9421518748822311,0.9404683532399135,0.9446438692612885,0.9415309293,4.23,,23 Dec 2022,0.3578
2022-12-26,0.9402914903620123,0.9400263207369806,0.9430403621274991,#DIV/0!,,,,
2022-12-27,0.9400263207369806,0.9372071227741331,0.9424182452172275,0.9386146048,4.35,,,
2022-12-28,0.942684766214178,0.936768149882904,0.9428625306430323,0.9414422896,4.35,,,
2022-12-29,0.937998311603039,0.9353661958656815,0.9425959091337544,0.9373828271,4.34,,,
2022-12-30,0.9344047841524948,0.9333582228859437,0.9399379640943697,0.9347541597,4.3,,30 Dec 2022,0.3274
2023-01-02,0.9379103357719002,0.9338812103100486,0.9389671361502347,#DIV/0!,,,,
2023-01-03,0.9482268158543524,0.9359790340696368,0.950660709192889,0.9470593806,4.4,,,
2023-01-04,0.9434852344560807,0.940203083866115,0.948676596148373,0.9416195857,4.41,,,
2023-01-05,0.9505703422053231,0.9404683532399135,0.951022349025202,0.9503896598,4.51,,,
2023-01-06,0.9394964299135663,0.9391435011269722,0.9539254030334827,0.9417082588,4.51,,06 Jan 2023,0.3716
2023-01-09,0.9321401938851603,0.929195316855603,0.940203083866115,0.9294544103,4.55,,,
2023-01-10,0.9316191540898081,0.929368029739777,0.9336196433572963,0.9313588526,4.57,,,
2023-01-11,0.9298000929800094,0.9279020135473693,0.9324009324009324,0.9310986965,4.57,,,
2023-01-12,0.9219988936013277,0.9202171712524155,0.9319664492078286,0.9239582371,4.5,,,
2023-01-13,0.9235315847801995,0.9200478424878094,0.9276437847866419,0.9249838128,4.51,,13 Jan 2023,0.3308
2023-01-16,0.9245562130177516,0.9195402298850576,0.9258401999814831,#DIV/0!,,,,
2023-01-17,0.9269558769002596,0.9199632014719411,0.9281603861147207,0.9265264523,4.56,,,
2023-01-18,0.9266123054114159,0.9184423218221895,0.9288500835965076,0.9236168837,4.54,,,
2023-01-19,0.9236168837166343,0.9224241306152569,0.9274717121127806,0.9250693802,4.55,,,
2023-01-20,0.921234454168586,0.9208103130755064,0.925754489909276,0.9232757825,4.57,,20 Jan 2023,0.2771
2023-01-23,0.9201324990798675,0.9150805270863837,0.9219988936013277,0.9203865624,4.58,,,
2023-01-24,0.9186954524575103,0.9175153683824203,0.9230201218386561,0.9197093718,4.57,,,
2023-01-25,0.9161704076958315,0.9153318077803203,0.9211495946941785,0.9173470324,4.56,,,
2023-01-26,0.918357975939021,0.9149130832570906,0.9216589861751152,0.920301859,4.55,,,
2023-01-27,0.9202171712524155,0.91726288754357,0.9227646027498384,0.9210647509,4.57,,27 Jan 2023,0.2204
2023-01-30,0.9221689413500553,0.9161704076958315,0.9225943352707814,0.9202171713,4.59,,,
2023-01-31,0.9206407659731173,0.9195402298850576,0.925754489909276,0.9209799226,4.58,,,
2023-02-01,0.91000091000091,0.9089256498818397,0.9214891264283082,0.9160025648,4.54,,,
2023-02-02,0.9165902841429882,0.9062075215224287,0.9186954524575103,0.9159186664,4.53,,,
2023-02-03,0.9265264523302141,0.9139932364500503,0.9266981744045965,0.9237875289,4.57,,03 Feb 2023,0.3235
2023-02-06,0.9319664492078286,0.9259259259259258,0.9337940050424877,0.9326618168,4.59,,,
2023-02-07,0.9325748391308403,0.9286775631500743,0.9374707040404987,0.9341429239,4.59,,,
2023-02-08,0.9337940050424877,0.929195316855603,0.9337940050424877,0.9316191541,4.59,,,
2023-02-09,0.931445603576751,0.9265264523302141,0.9337940050424877,0.9292816653,4.64,,,
2023-02-10,0.936768149882904,0.9299730307821074,0.9376465072667605,0.9372071228,4.66,,10 Feb 2023,0.2528
2023-02-13,0.9328358208955223,0.9319664492078286,0.938526513374003,0.9330098899,4.68,,,
2023-02-14,0.9315323707498836,0.9254974548819991,0.933968431867003,0.9326618168,4.67,,,
2023-02-15,0.9355412105903266,0.9306654257794322,0.9380863039399624,0.9360666479,4.66,,,
2023-02-16,0.9373828271466067,0.9325748391308403,0.9386146048432514,0.9359790341,4.7,,,
2023-02-17,0.935103796521414,0.9346667912889054,0.9423294383716548,0.9365049635,4.7,,17 Feb 2023,0.2237
2023-02-20,0.9361542782250515,0.9341429238673516,0.9372071227741331,#DIV/0!,,,,
2023-02-21,0.9393199323689648,0.9346667912889054,0.940114693992667,0.93835038,4.72,,,
2023-02-22,0.9433072351664937,0.9376465072667605,0.9434852344560807,0.9413536666,4.71,,,
2023-02-23,0.9438414346389805,0.940822278671559,0.9454476694714947,0.9449116508,4.71,,,
2023-02-24,0.9482268158543524,0.9419743782969102,0.9491268033409263,0.9483167378,4.72,,24 Feb 2023,0.2154
2023-02-27,0.9427736400490242,0.9415309292910272,0.9494872768704901,0.9437523594,4.74,,,
2023-02-28,0.94553706505295,0.9393199323689648,0.9457159069415548,0.9432182607,4.72,,,
2023-03-01,0.9376465072667605,0.9352787130564909,0.9465215333648841,0.9368559116,4.73,,,
2023-03-02,0.9437523593808984,0.93694368968425,0.94553706505295,0.9438414346,4.74,,,
2023-03-03,0.9405568096313018,0.9398496240601504,0.9445546424860678,0.9419743783,4.74,,03 Mar 2023,0.2577
2023-03-06,0.9365049634763064,0.9350163627863488,0.9420631182289212,0.9351037965,4.76,,,
2023-03-07,0.9481369109699441,0.9350163627863488,0.948316737790422,0.9458053533,4.87,,,
2023-03-08,0.9484066767830045,0.9456264775413711,0.9502090459901178,0.9479571523,4.89,,,
2023-03-09,0.9451795841209829,0.9441979038806535,0.9489466691971911,0.9454476695,4.87,,,
2023-03-10,0.939584703561026,0.9344047841524948,0.9458053532582995,0.9381743128,4.83,,10 Mar 2023,0.2465
2023-03-13,0.9320533134495294,0.9303190994511118,0.9393199323689648,0.9317059536,4.7,,,
2023-03-14,0.9317927692881104,0.9301460329271696,0.9364172675344132,0.9326618168,4.71,,,
2023-03-15,0.9456264775413711,0.9292816652727441,0.9509319132750095,0.9492168961,4.59,,,
2023-03-16,0.9429514380009429,0.940114693992667,0.9478672985781991,0.9414422896,4.57,,,
2023-03-17,0.9375585974123383,0.9358038555118847,0.9429514380009429,0.9392317085,4.36,,17 Mar 2023,0.4121
2023-03-20,0.9329228472805299,0.9317927692881104,0.9406452826639075,0.9326618168,4.65,,,
2023-03-21,0.9287638153617536,0.9268699601445918,0.9342301943198804,0.928591327,4.62,,,
2023-03-22,0.921234454168586,0.9163383121048292,0.9294544102611766,0.9266123054,4.63,,,
2023-03-23,0.9233610341643583,0.9149130832570906,0.9238728750923872,0.9182736455,4.57,,,
2023-03-24,0.9294544102611766,0.9225092250922509,0.9334453467749464,0.9291953169,4.57,,24 Mar 2023,0.4391
2023-03-27,0.9262689885142646,0.9258401999814831,0.9306654257794322,0.9268699601,4.75,,,
2023-03-28,0.9222539887485013,0.9216589861751152,0.9263547938860585,0.9221689414,4.64,,,
2023-03-29,0.9222539887485013,0.919793966151582,0.924470740501063,0.9237021984,4.64,,,
2023-03-30,0.9173470323823502,0.9151642719868216,0.9239582370876837,0.9175153684,4.8,,,
2023-03-31,0.9225943352707814,0.9152480322167307,0.9227646027498384,0.9197939662,4.68,,31 Mar 2023,0.3585
2023-04-03,0.9178522257916476,0.9159186664224216,0.9270418095856123,0.9181893306,4.77,,,
2023-04-04,0.9130752373995618,0.9112447603426281,0.9188642837452908,0.9131586157,4.74,,,
2023-04-05,0.9171787581399614,0.9115770282588879,0.9182736455463728,0.9159186664,4.72,,,
2023-04-06,0.9157509157509157,0.9141603437242891,0.9187798603454612,0.915164272,4.77,,,
2023-04-07,0.9176837661741765,0.9152480322167307,0.919371150133309,0.9163383121,4.81,,07 Apr 2023,0.2413
2023-04-10,0.9208951100469656,0.9159186664224216,0.9232757824762257,0.9225092251,4.94,,,
2023-04-11,0.9165902841429882,0.9150805270863837,0.9210647508519848,0.9169264625,4.89,,,
2023-04-12,0.91000091000091,0.9090082719752749,0.9165062780680048,0.9101665605,4.87,,,
2023-04-13,0.9054690329590728,0.9034239768723462,0.9109957183201239,0.9046499005,4.95,,,
